2016-03-15T00:00:00.000-04:00
business’s revenue,-0.216042
Goldman Sachs,-0.259195
analysts,-0.0634822
State Teachers Retirement,0.252002
52-week low,-0.759021
strong buy rating,0.436897
oilfield services,0.299906
stock,0.099432
52-week high,-0.759021
Richard A. Hubbell,-0.256554
InvestorPlace Broker Center,0.555736
year-over-year basis,-0.216042
California State Teachers,0.252002
Zacks Investment Research,0.21585
personal trading style,0.598412
Beacon Capital Management,0.248931
target price,-0.323893
Trust Advisors LP,0.508747
prior price objective,0.327067
average price,0.137824
shares,0.0885465
RPC,-0.169975
concise daily summary,0.45639
average target price,-0.323893
Jennison Associates,0.367449
RPC stock,-0.256554
services holding company,0.217454
RPC Inc.,0.594502
stock broker,0.245696
company,0.359492
consensus rating,0.428045
rating,0.433946
new position,0.298068
quarterly earnings data,-0.226777
quarter,0.114949
