2016-03-10T00:00:00.000-05:00
shareholders,0.330938
52-week range,0.439439
current Oracle Corp.,0.593143
earnings multiple,-0.265516
ORCL shares,0.25584
free licenses,0.593143
market share,0.593143
database software,0.593143
latest effort,0.593143
informational purposes,-0.337914
industry,-0.265516
Jutia Group,-0.550134
delays,-0.540713
morning,0.27921
customers,0.593143
Quick Tick,0.408419
Microsoft Corp.,0.593143
annual results,-0.466562
reliance,-0.37924
dividends,0.330938
trading purposes,-0.29634
year-ago quarter,-0.390072
incompleteness,-0.540713
company,0.330938
sequential decrease,-0.494351
competitor,0.593143
