2016-03-10T00:00:00.000-05:00
unknown purpose,0.201529
DC movie mythology,-0.284274
classic Superman villain,0.480655
guests,0.31528
unseen collaborator,-0.303891
plot,-0.376903
course,0.364951
Batman v Superman,0.48614
Lex/OS site,-0.284274
hexagonal shapes,0.201529
LexCorp files,0.249614
Dawn,0.377802
Earth,-0.303891
human artificial intelligence,0.31528
patterns,0.201529
security privileges,0.249614
secure operating,0.38756
Justice,0.377802
tasks,0.249614
period,-0.28976
beta testing,0.31528
artificial intelligence,0.31528
Lex Luthor,-0.440743
Easter Eggs,0.480655
release,0.562826
world,0.38756
