2016-03-03T00:00:00.000-05:00
challenging work,-0.634051
demands,-0.216164
Rodey,0.435773
Women,0.507081
strong work,0.371707
hard work,-0.628657
law field,0.741565
best things,0.614078
time,-0.216164
Aiden,-0.118699
best representation,0.582839
honorees,0.645252
kind little boy,0.850809
Influence event,0.507081
diversity committee,0.741565
Robb P.A. law,-0.494267
different ways,0.382929
fulfilling personal life,0.867983
dad,0.535174
Denise Chanez,0.435773
connection,0.548854
little girl,-0.440646
Business,0.507081
biggest accomplishment,-0.277172
firm,0.247298
doubt,-0.312028
lawyers,0.478201
readers,0.645252
country,0.299376
charge,0.741565
competitive nature,0.371707
fulfilling career,0.673766
better lawyer,0.498139
qualities,-0.348545
best smile,0.850809
better mom,0.351319
right way,-0.601287
legal profession,-0.216164
Akin,-0.494267
case,0.394348
constant stream,-0.216164
world,0.264645
clients,0.547712
