2016-03-03T00:00:00.000-05:00
strong impact,0.421961
PMI readings,-0.0859687
industrial sector—the PMI,-0.498762
copper market,0.421961
LME copper,0.385727
market participants,-0.0974937
base metal miners,-0.300247
copper,-0.0462134
big shock,-0.498762
Chinese legislative meetings,0.401268
recent stimulus,-0.445951
copper prices,0.412793
economic stimulus,-0.318681
reserve requirement ratio,-0.318681
Copper Ignore Stimulus,-0.463113
economic stimulus measure,-0.318681
weak situation,-0.498762
trigger huge selling,-0.498762
economic releases,0.421961
China,-0.0737313
