2016-03-15T00:00:00.000-04:00
United States,0.505282
market cap,0.20996
price-to-earnings ratio,0.20996
Paloma Partners Management,0.529682
vehicle remarketing services,0.207073
Copart,-0.0313505
Copart Inc.,0.60381
Street Advisors LLC,0.453816
Zacks Consensus Estimate,0.590302
stake,-0.253841
stock,0.406673
hold rating,0.543442
related companies,0.60381
InvestorPlace Broker Center,0.555736
32.26 and a 12 month high of,-0.577389
West Coast Financial,0.479296
vehicle sales,-0.649415
high fees,-0.735674
Middle East,-0.386883
IBM Retirement Fund,0.0501015
Mason Street Advisors,0.453816
Zacks Investment Research,0.378493
personal trading style,0.598412
major tailwinds,-0.386883
target price,0.543442
research offerings,0.40995
safety features,0.2064
average price,0.406756
shares,0.177327
concise daily summary,0.458426
Coast Financial LLC,0.479296
MarketBeat reports,-0.286184
auction-style sales technology,0.445502
stock broker,0.245696
company,0.370075
Foreign currency fluctuations,0.2064
quarterly earnings data,-0.23292
quarter,-0.253841
