2016-03-07T00:00:00.000-05:00
Advisory Services Network,0.365513
Mitsui Asset Management,0.235999
Sumitomo Mitsui Asset,0.235999
DTE Energy Company,0.237964
quarter worth,0.687495
dividend yield,0.287111
price target,0.291096
midday trading,-0.27096
stock,0.0648297
Asset Management Company,0.235999
InvestorPlace Broker Center,0.555736
firm’s stock,-0.236504
Gail J. Mcgovern,-0.236504
research report,0.48243
12-month high,-0.289316
personal trading style,0.598412
Zacks Investment Research,0.440196
average rating,-0.404832
recent SEC filing,0.235999
Services Network LLC,0.365513
Energy Co Daily,0.517091
Sentry Investment Management,0.324503
DTE Energy,0.054455
average price,0.157807
Atria Investments,0.341291
shares,0.120684
concise daily summary,0.540833
Coastline Trust Company,0.746716
consensus target price,0.431101
HighPoint Advisor Group,0.628274
stock broker,0.245696
rating,0.0244792
Energy’s revenue,-0.427152
new position,0.687495
equities research analyst,0.376194
quarter,0.0644737
