2016-03-05T00:00:00.000-05:00
equities analysts,-0.640843
portable digital music,0.288024
personal trading style,0.598412
Apple,-0.0647545
Stillwater Investment Management,0.251864
strong buy rating,0.396389
Arthur D. Levinson,-0.424206
price target,0.191614
average price,0.330216
shares,0.00552374
EisnerAmper Wealth Management,0.332435
concise daily summary,0.452163
consensus target price,0.431272
stock,-0.118104
Park National,-0.247085
InvestorPlace Broker Center,0.555736
iPhone maker,0.29215
Apple Inc.,-0.246179
quarterly earnings data,-0.200099
third-party digital content,0.420141
quarter,-0.0541988
